,protractor B,,
t,θ,frame,
16.443,2.4,1310
16.460,4.1,1311
16.477,5.7,1312
16.493,7.5,1313
16.510,9.1,1314
16.527,10.6,1315
16.544,11.9,1316
16.560,13.3,1317
16.577,14.7,1318
16.594,15.8,1319
16.610,17.0,1320
16.627,18.1,1321
16.644,19.0,1322
16.661,19.9,1323
16.677,20.5,1324
16.694,21.0,1325
16.711,21.4,1326
16.727,21.6,1327
16.744,21.8,1328
16.761,21.8,1329
16.777,21.7,1330
16.794,21.5,1331
16.811,21.1,1332
16.828,20.1,1333
16.844,19.7,1334
16.861,19.0,1335
16.878,18.1,1336
16.894,17.1,1337
16.911,16.0,1338
16.928,14.7,1339
16.945,13.3,1340
16.961,12.0,1341
16.978,10.6,1342
16.995,9.1,1343
17.011,7.6,1344
17.028,5.8,1345
17.045,4.1,1346
17.062,2.3,1347
17.078,0.8,1348
17.095,-0.9,1349
17.112,-2.6,1350
17.128,-4.2,1351
17.145,-5.9,1352
17.162,-7.6,1353
17.179,-9.2,1354
17.195,-10.8,1355
17.212,-12.2,1356
17.229,-13.6,1357
17.245,-15.0,1358
17.262,-16.2,1359
17.279,-17.2,1360
17.296,-18.3,1361
17.312,-19.3,1362
17.329,-19.8,1363
17.346,-20.7,1364
17.362,-20.9,1365
17.379,-21.7,1366
17.396,-21.8,1367
17.412,-22.0,1368
17.429,-21.8,1369
17.446,-21.6,1370
17.463,-21.3,1371
17.479,-21.2,1372
17.496,-20.4,1373
17.513,-19.9,1374
17.529,-19.0,1375
17.546,-18.1,1376
17.563,-17.2,1377
17.580,-16.0,1378
17.596,-14.8,1379
17.613,-13.5,1380
17.630,-12.1,1381
17.646,-10.7,1382
17.663,-9.1,1383
17.680,-7.5,1384
17.697,-6.0,1385
17.713,-4.3,1386
17.730,-2.7,1387
17.747,-0.9,1388
17.763,1.0,1389
17.780,2.3,1390
17.797,4.0,1391
17.814,5.7,1392
17.830,7.4,1393
17.847,8.9,1394
17.864,10.3,1395
17.880,11.8,1396
17.897,13.0,1397
17.914,14.4,1398
17.931,15.6,1399
17.947,16.7,1400
17.964,17.8,1401
17.981,18.7,1402
17.997,19.4,1403
18.014,20.1,1404
18.031,20.5,1405
18.047,21.1,1406
18.064,21.3,1407
18.081,21.5,1408
18.098,21.4,1409
18.114,21.3,1410
18.131,21.0,1411
18.148,20.7,1412
18.164,19.9,1413
18.181,19.4,1414
18.198,18.7,1415
18.215,17.8,1416
18.231,16.9,1417
18.248,15.7,1418
18.265,14.5,1419
18.281,13.1,1420
18.298,11.7,1421
18.315,10.3,1422
18.332,8.9,1423
18.348,7.3,1424
18.365,5.8,1425
18.382,4.1,1426
18.398,2.2,1427
18.415,0.8,1428
18.432,-1.1,1429
18.449,-2.8,1430
18.465,-4.5,1431
18.482,-6.0,1432
18.499,-7.6,1433
18.515,-9.1,1434
18.532,-10.7,1435
18.549,-12.2,1436
18.566,-13.6,1437
18.582,-15.0,1438
18.599,-16.0,1439
18.616,-17.3,1440
18.632,-18.3,1441
18.649,-19.1,1442
18.666,-19.7,1443
18.682,-20.6,1444
